"","unit","playerCount","task","complexity","default_duration","stageId","data.playerIds","score","duration","efficiency"
"583","1","6","Moral Reasoning","Medium",5,"iB9K85SdpnmbZDWBC","FkmNYKZegtckRjWTh,o8tpzAHHaaHy7ZaSD,rXm4ZxX6yHN27aLub,tsp7P6DpH44sWEF3H,v5Eg8CgEiBaccPPTR,yukx3hXnirF5FDfgr",90,4.08333333333333,22.0408163265306
"584","1","6","Room Assignment","High",5,"u3eXXoaqLuhbFw8Dg","G6qSmBeDKqxkKLxTe,NtNvCJvDH86Hd3E4p,QfRAyg8y8NATZs5et,SWcdG9bfZP5hSkuDD,toQkwAdYbvnEynfWt,vn4ciWMbwikLrfHmi",81.4432989690722,5.14978333333333,15.8148981612312
"585","1","6","Room Assignment","Medium",5,"fBdPXDuCCthEjG8RK","FkmNYKZegtckRjWTh,o8tpzAHHaaHy7ZaSD,rXm4ZxX6yHN27aLub,tsp7P6DpH44sWEF3H,v5Eg8CgEiBaccPPTR,yukx3hXnirF5FDfgr",86,3.23333333333333,26.5979381443299
"586","1","6","Wolf Goat Cabbage","High",5,"SiGcPx388s7tykbYZ","FkmNYKZegtckRjWTh,o8tpzAHHaaHy7ZaSD,rXm4ZxX6yHN27aLub,tsp7P6DpH44sWEF3H,v5Eg8CgEiBaccPPTR,yukx3hXnirF5FDfgr",60,1.53333333333333,39.1304347826087
"587","1","6","Guess the Correlation","High",2,"FnCQEpBdGaphofE2w","FkmNYKZegtckRjWTh,o8tpzAHHaaHy7ZaSD,rXm4ZxX6yHN27aLub,tsp7P6DpH44sWEF3H,v5Eg8CgEiBaccPPTR,yukx3hXnirF5FDfgr",91,0.633333333333333,143.684210526316
"588","1","6","Room Assignment","High",5,"jzJKo4zko6vFc5nMe","FkmNYKZegtckRjWTh,o8tpzAHHaaHy7ZaSD,rXm4ZxX6yHN27aLub,tsp7P6DpH44sWEF3H,v5Eg8CgEiBaccPPTR,yukx3hXnirF5FDfgr",5.15463917525773,5.08463333333333,1.0137681200069
"589","1","6","Moral Reasoning","Low",5,"J2sipFtvbdCw954GM","FkmNYKZegtckRjWTh,o8tpzAHHaaHy7ZaSD,rXm4ZxX6yHN27aLub,tsp7P6DpH44sWEF3H,v5Eg8CgEiBaccPPTR,yukx3hXnirF5FDfgr",75,4.38333333333333,17.1102661596958
"590","1","3","Room Assignment","Low",5,"h9WCCjn2xPNB6wyoo","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",59,0.816666666666667,72.2448979591837
"591","1","3","Room Assignment","Medium",5,"WxkToSoyHgCXRMoEt","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",77,1.31666666666667,58.4810126582278
"592","1","3","Room Assignment","High",5,"6vGEoWpYHLJYHx3m5","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",70.1030927835052,3.86666666666667,18.1301102026306
"593","1","3","Wolf Goat Cabbage","Low",5,"pNLMfitFojXSGT4ZY","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",0,0.333333333333333,0
"594","1","3","Wolf Goat Cabbage","Medium",5,"72gGre7A6dfW7kYf7","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",0,2.21666666666667,0
"595","1","3","Wolf Goat Cabbage","High",5,"jgDLZzdZZcdyWAPEj","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",0,2.2,0
"596","1","3","Guess the Correlation","Low",2,"ppCg7aeYSNvB4pDoq","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",79,0.383333333333333,206.086956521739
"597","1","3","Guess the Correlation","Medium",2,"ttKEFZCdNFBqZ4DqK","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",22,0.766666666666667,28.695652173913
"598","1","3","Guess the Correlation","High",2,"wgAe33MC3o57JFdeh","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",89,0.433333333333333,205.384615384615
"599","1","3","Sudoku","Low",5,"h3vem8XvAQTDsbBoD","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",65,4.91666666666667,13.2203389830508
"600","1","3","Sudoku","Medium",5,"GHmSZqiW7y5qHj3dd","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",17.5,6.96666666666667,2.51196172248804
"601","1","3","Moral Reasoning","Medium",5,"sjhoNZ3KDfHKjyR3L","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",0,2.16666666666667,0
"602","1","3","Room Assignment","Low",5,"h9WCCjn2xPNB6wyoo","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",59,0.933333333333333,63.2142857142857
"603","1","3","Room Assignment","Medium",5,"WxkToSoyHgCXRMoEt","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",77,1.41666666666667,54.3529411764706
"604","1","3","Room Assignment","High",5,"6vGEoWpYHLJYHx3m5","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",70.1030927835052,3.95,17.7476184262038
"605","1","3","Wolf Goat Cabbage","Low",5,"pNLMfitFojXSGT4ZY","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",0,0.45,0
"606","1","3","Wolf Goat Cabbage","Medium",5,"72gGre7A6dfW7kYf7","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",0,2.31666666666667,0
"607","1","3","Wolf Goat Cabbage","High",5,"jgDLZzdZZcdyWAPEj","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",0,2.23333333333333,0
"608","1","3","Guess the Correlation","Low",2,"ppCg7aeYSNvB4pDoq","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",79,0.416666666666667,189.6
"609","1","3","Guess the Correlation","Medium",2,"ttKEFZCdNFBqZ4DqK","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",22,0.8,27.5
"610","1","3","Guess the Correlation","High",2,"wgAe33MC3o57JFdeh","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",89,0.466666666666667,190.714285714286
"611","1","3","Sudoku","Low",5,"h3vem8XvAQTDsbBoD","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",65,4.95,13.1313131313131
"612","1","3","Sudoku","Medium",5,"GHmSZqiW7y5qHj3dd","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",17.5,7.03333333333333,2.48815165876777
"613","1","3","Sudoku","High",5,"zPzcSuBYj6pYpiHk7","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",32,5.66666666666667,5.64705882352941
"614","1","3","Moral Reasoning","Low",5,"nzJpzfYE6FRJqaAze","8zCW83qt6tNF6jinQ,GjaCkJYwjg9hgAZg3,qoZ98mtekLyMgu4Xj",0,1.28333333333333,0
"615","1","1","Room Assignment","Low",5,"beRJghc5naWGpww3W","pDZT28reKT9ax7sWc",100,3.58333333333333,27.906976744186
"616","1","1","Room Assignment","Medium",5,"b44qCfJqyxGsMfWHF","pDZT28reKT9ax7sWc",100,2.11666666666667,47.244094488189
"617","1","1","Room Assignment","High",5,"RhehZdt4PpBF5PQ2t","pDZT28reKT9ax7sWc",79.3814432989691,4.63333333333333,17.132685604094
"618","1","1","Wolf Goat Cabbage","Low",5,"Wsomqdvb358CCueaX","pDZT28reKT9ax7sWc",0,2.75,0
"619","1","1","Wolf Goat Cabbage","Medium",5,"puDfecxQxunznjxnv","pDZT28reKT9ax7sWc",100,0.85,117.647058823529
"620","1","1","Wolf Goat Cabbage","High",5,"5JpGcxPPRYqCkPT5W","pDZT28reKT9ax7sWc",100,0.683333333333333,146.341463414634
"621","1","1","Guess the Correlation","Low",2,"BggdtWmGqn6jjhnjm","pDZT28reKT9ax7sWc",95,0.183333333333333,518.181818181818
"622","1","1","Guess the Correlation","Medium",2,"rXP8rGBNhrYWSPQE6","pDZT28reKT9ax7sWc",30,0.133333333333333,225
"623","1","1","Guess the Correlation","High",2,"o5FiuibxDSoicddfG","pDZT28reKT9ax7sWc",96,0.133333333333333,720
"624","1","1","Sudoku","Low",5,"tWG56nG7wBpEaNGts","pDZT28reKT9ax7sWc",100,1.51666666666667,65.9340659340659
"625","1","1","Sudoku","Medium",5,"J5S4DHFxjHNzouXTQ","pDZT28reKT9ax7sWc",100,5.0183,19.9270669350178
"626","1","1","Sudoku","High",5,"bqPNgbBw8FZMn4iFb","pDZT28reKT9ax7sWc",100,5.0086,19.9656590664058
"627","1","1","Moral Reasoning","Low",5,"fDMqbtxSPP3kQ4Z93","pDZT28reKT9ax7sWc",80,1.4,57.1428571428571
"628","1","1","Moral Reasoning","Medium",5,"oM2ZAMMaXi76eErCR","pDZT28reKT9ax7sWc",100,1.86666666666667,53.5714285714286
"629","1","1","Moral Reasoning","High",5,"rzA9Pp7Rp27a5d8JN","pDZT28reKT9ax7sWc",80,2.73333333333333,29.2682926829268
"630","1","1","Room Assignment","Low",5,"PckohJgZW5mYxDkxE","RCB7C4Dc2PveCbPPP",98,1,98
"631","1","1","Room Assignment","Medium",5,"yNHwiRpCZpJvhDq3X","RCB7C4Dc2PveCbPPP",100,1.7,58.8235294117647
"632","1","1","Room Assignment","High",5,"k37yRAaNpAZa3bM7B","RCB7C4Dc2PveCbPPP",81.4432989690722,5.02381666666667,16.2114393045936
"633","1","1","Wolf Goat Cabbage","Low",5,"aC8EQEHS4Rhv8tWBk","RCB7C4Dc2PveCbPPP",100,0.683333333333333,146.341463414634
"634","1","1","Wolf Goat Cabbage","Medium",5,"Wdu2baqcwspDd9uM4","RCB7C4Dc2PveCbPPP",100,0.5,200
"635","1","1","Wolf Goat Cabbage","High",5,"5FS7dYeDSaKB5Lza2","RCB7C4Dc2PveCbPPP",100,1.45,68.9655172413793
"636","1","1","Guess the Correlation","Low",2,"xiG3qSEFgZZWLsWZw","RCB7C4Dc2PveCbPPP",49,0.583333333333333,84
"637","1","1","Guess the Correlation","Medium",2,"smu7kb3MexpCY2STA","RCB7C4Dc2PveCbPPP",23,1.06666666666667,21.5625
"638","1","1","Guess the Correlation","High",2,"iWHNmzp7LEKu5yubg","RCB7C4Dc2PveCbPPP",100,0.2,500
"639","1","1","Sudoku","Low",5,"rruhvMmKC6qsC9D6p","RCB7C4Dc2PveCbPPP",100,2.25,44.4444444444444
"640","1","1","Sudoku","Medium",5,"G4TzPEkEexTwd2Cu6","RCB7C4Dc2PveCbPPP",72.5,5.02201666666667,14.4364315796111
"641","1","1","Sudoku","High",5,"6Ay9aiW3EWksKGC2N","RCB7C4Dc2PveCbPPP",62,5.01651666666667,12.3591735301056
"642","1","1","Moral Reasoning","Low",5,"SGaZTEdnBekDDGQj8","RCB7C4Dc2PveCbPPP",75,1.76666666666667,42.4528301886792
"643","1","1","Moral Reasoning","Medium",5,"ZNRdrsx4yMcLhK6k6","RCB7C4Dc2PveCbPPP",50,2.16666666666667,23.0769230769231
"644","1","1","Moral Reasoning","High",5,"fdXWjnWfxRtT757G7","RCB7C4Dc2PveCbPPP",100,2.61666666666667,38.2165605095541
"645","1","3","Room Assignment","Low",5,"4YAR8DpBWEgBC58Yz","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",91,1.63333333333333,55.7142857142857
"646","1","3","Room Assignment","Medium",5,"pQbSWdgLwLML6in8j","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",72,0.9,80
"647","1","3","Room Assignment","High",5,"HShHsKFTPqhcu8uRh","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",82.4742268041237,5.05686666666667,16.3093536453648
"648","1","3","Wolf Goat Cabbage","Low",5,"gHDF2vDkWJqEdxa3u","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",0,5.02088333333333,0
"649","1","3","Wolf Goat Cabbage","Medium",5,"943iG9m4gQcPZNPkR","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",100,0.35,285.714285714286
"650","1","3","Wolf Goat Cabbage","High",5,"fxHmehszhpwDhkPjw","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",100,1.03333333333333,96.7741935483871
"651","1","3","Guess the Correlation","Low",2,"wSHKNLpyE922WFmDq","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",90,1.61666666666667,55.6701030927835
"652","1","3","Guess the Correlation","Medium",2,"QWXpcLfaFwesSp748","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",47,1.93333333333333,24.3103448275862
"653","1","3","Guess the Correlation","High",2,"aqhN5TXiE7TrGBGpM","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",67,1.7,39.4117647058824
"654","1","3","Sudoku","Low",5,"cy8KEeRAjFX2EZiXn","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",65,5.02746666666667,12.9289768206651
"655","1","3","Sudoku","Medium",5,"haMQQ5KW3AH8587Bc","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",78.75,5.02993333333333,15.6562711235404
"656","1","3","Sudoku","High",5,"2if6HX6JnhLpxxWqu","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",53,1.36666666666667,38.780487804878
"657","1","3","Moral Reasoning","Low",5,"EdTR3sdhkMaMs8CSR","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",75,2.45,30.6122448979592
"658","1","3","Moral Reasoning","Medium",5,"b99BRoGe7nsBT6yBn","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",50,4.88333333333333,10.2389078498294
"659","1","3","Moral Reasoning","High",5,"ASBEH2y6y735XDy7g","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",80,4.53333333333333,17.6470588235294
"660","1","3","Room Assignment","Low",5,"4YAR8DpBWEgBC58Yz","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",91,1.65,55.1515151515152
"661","1","3","Room Assignment","Medium",5,"pQbSWdgLwLML6in8j","AyngBcSK59LKQ5fqZ,HdAivfQwGMxyMiM4J,qMQLdjgsarG45CXa6",72,0.916666666666667,78.5454545454545
"662","1","1","Room Assignment","Low",5,"ZJ2cMCQnsuuyxwdMQ","hLrTs9d8r4mBAwCJk",37,0.616666666666667,60
"663","1","1","Room Assignment","Medium",5,"jNLJRu4wpsy4xbLRW","hLrTs9d8r4mBAwCJk",46,0.65,70.7692307692308
"664","1","1","Room Assignment","High",5,"3BAmhHKgjppJQkZDe","hLrTs9d8r4mBAwCJk",0,3.13333333333333,0
"665","1","1","Wolf Goat Cabbage","Low",5,"GR88BiagXjn2qFkgx","hLrTs9d8r4mBAwCJk",0,0.316666666666667,0
"666","1","1","Wolf Goat Cabbage","Medium",5,"WdnnTkAp3NcLEWe3H","hLrTs9d8r4mBAwCJk",0,0.6,0
"667","1","1","Wolf Goat Cabbage","High",5,"xH8x6DSQXjmdc827T","hLrTs9d8r4mBAwCJk",0,0.616666666666667,0
"668","1","1","Guess the Correlation","Low",2,"aNm37cTNMBb2DnjW4","hLrTs9d8r4mBAwCJk",38,0.15,253.333333333333
"669","1","1","Guess the Correlation","Medium",2,"2Nfw4kvTaCG8seYmc","hLrTs9d8r4mBAwCJk",36,0.183333333333333,196.363636363636
"670","1","1","Guess the Correlation","High",2,"pSeEX3ci2AsX8YfNM","hLrTs9d8r4mBAwCJk",18,0.133333333333333,135
"671","1","1","Sudoku","Low",5,"qmGnqD7dqv4uZiket","hLrTs9d8r4mBAwCJk",65,4.58333333333333,14.1818181818182
"672","1","1","Sudoku","Medium",5,"bC2DoGRCT75cDrkgj","hLrTs9d8r4mBAwCJk",48.75,4.06666666666667,11.9877049180328
"673","1","1","Sudoku","High",5,"KqnrJv2yuDW435MCY","hLrTs9d8r4mBAwCJk",46,4.03333333333333,11.404958677686
"674","1","1","Moral Reasoning","Low",5,"fDm9nBH8MmBb3P2f2","hLrTs9d8r4mBAwCJk",0,1.63333333333333,0
"675","1","1","Moral Reasoning","Medium",5,"CERacHRHJjXLqaknc","hLrTs9d8r4mBAwCJk",50,2.33333333333333,21.4285714285714
"676","1","1","Moral Reasoning","High",5,"5oZka96yMdZnjTrBE","hLrTs9d8r4mBAwCJk",100,2.65,37.7358490566038
"677","1","3","Room Assignment","Low",5,"BotKwHwsGYgSDFcgY","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",85,0.966666666666667,87.9310344827586
"678","1","3","Room Assignment","Medium",5,"LuYZ4b2RhpdbuxKav","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",82,1.46666666666667,55.9090909090909
"679","1","3","Room Assignment","High",5,"n6EmQJuiRC36t3BTk","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",81.4432989690722,3.7,22.0117024240736
"680","1","3","Wolf Goat Cabbage","Low",5,"DdL94v3xnHGj9sgrv","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",0,5.01453333333333,0
"681","1","3","Wolf Goat Cabbage","Medium",5,"idDKu9MsCHsn3PTLZ","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",33,0.866666666666667,38.0769230769231
"682","1","3","Wolf Goat Cabbage","High",5,"RqouMFxmN3vGG9dQy","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",43,2.25,19.1111111111111
"683","1","3","Guess the Correlation","Low",2,"yhQxHcpPv3KnrKCkS","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",84,2.01898333333333,41.6050982755347
"684","1","3","Guess the Correlation","Medium",2,"xp3ShvQqHHJaF69sM","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",34,0.466666666666667,72.8571428571429
"685","1","3","Guess the Correlation","High",2,"mSTEGTo6ttHQaXbSE","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",100,0.716666666666667,139.53488372093
"686","1","3","Sudoku","Low",5,"ZjKNqLnXJ5RiHMSHC","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",100,3.25,30.7692307692308
"687","1","3","Sudoku","Medium",5,"kH7Hz99iDc8sfqepz","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",56.25,5.02008333333333,11.204993277004
"688","1","3","Sudoku","High",5,"kPKaNHZsqXvQTPN3t","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",48,5.01651666666667,9.5683924104043
"689","1","3","Moral Reasoning","Low",5,"vKoYcGfExSXMs4GEe","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",50,3.25,15.3846153846154
"690","1","3","Moral Reasoning","Medium",5,"nhA6DfC6pEuj6cfnJ","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",0,2.25,0
"691","1","3","Moral Reasoning","High",5,"PGYvqFWhB5vXqqeqr","Cmsveop5BL7LFMdqo,KJeK2y6ovxEP2ryku,koJL9EtcT465krR4G",50,1.93333333333333,25.8620689655172
"692","1","1","Whac a Mole","Low",2,"XdFm8v4pfDBM2GbE7","Lp7r5Dd88TvZ8JDo6",10.0502512562814,1.58333333333333,6.34752710923036
"693","1","1","Whac a Mole","Medium",2,"wAbTtJB8gQ5Jw4EuF","Lp7r5Dd88TvZ8JDo6",0,0.3,0
"694","1","1","Whac a Mole","High",2,"SznfScotcXEpkzHG2","Lp7r5Dd88TvZ8JDo6",1.71428571428571,0.116666666666667,14.6938775510204
"695","1","1","Word Construction","Low",3,"5q2Dxy7umJXNpM57d","Lp7r5Dd88TvZ8JDo6",0,1.98333333333333,0
"696","1","1","Word Construction","Medium",3,"dM6YhPkCAudFZtzem","Lp7r5Dd88TvZ8JDo6",0,3.0207,0
"697","1","1","Word Construction","High",3,"gmz2ciy4ttDkcLMpp","Lp7r5Dd88TvZ8JDo6",0,1.7,0
"698","1","6","Whac a Mole","Low",2,"WmfgrrmJgCxxhb7xv","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",0,2.07381666666667,0
"699","1","6","Whac a Mole","Medium",2,"E6KzCM4YunW62vkbB","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",8.60215053763441,2.06113333333333,4.17350512871611
"700","1","6","Whac a Mole","High",2,"6miR2GrBfZn3LS8tW","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",6.85714285714286,2.0986,3.26748444541259
"701","1","6","Writing Story","Low",5,"tGgAaJujWeuaESyEr","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",100,2.2,45.4545454545455
"702","1","6","Writing Story","Medium",5,"7ubAN42ryeZBtK9hL","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",100,1.95,51.2820512820513
"703","1","6","Writing Story","High",5,"KDD7CzEQbW6ZMAY3Y","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",100,1.53333333333333,65.2173913043478
"704","1","6","Word Construction","Low",3,"Fq32cAXZwk7NjMX5q","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",25.9259259259259,3.06336666666667,8.46321343377959
"705","1","6","Word Construction","Medium",3,"rHqcn4H7ngpZoz9jR","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",46.4285714285714,3.06371666666667,15.1543293587543
"706","1","6","Word Construction","High",3,"68ukhc9BC5ExdbNfG","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",61.7647058823529,3.02178333333333,20.439819493683
"707","1","6","Allocating Resources","Low",3,"LjA3XuwC8Jdo3WYyk","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",90,3.16005,28.4805620164238
"708","1","6","Allocating Resources","Medium",3,"rQhxCh8ZeR7oJJay4","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",0,3.04761666666667,0
"709","1","6","Allocating Resources","High",3,"GMm5yw5Nwj9NP4igc","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",0,3.09428333333333,0
"710","1","6","Divergent Association","Low",3,"rCxTn355zYuXY5PJ7","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",90.3398446360968,3.03946666666667,29.7222685896967
"711","1","6","Divergent Association","Medium",3,"PiKHtdojFHAySNQe3","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",95.438298965557,3.06121666666667,31.1765906689248
"712","1","6","Divergent Association","High",3,"bF7vLJhKGsCDFMf7P","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",94.7489833123561,3.0539,31.0255683920089
"713","1","6","Whac a Mole","Low",2,"WmfgrrmJgCxxhb7xv","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",4.52261306532663,2.07381666666667,2.18081623994083
"714","1","6","Whac a Mole","Medium",2,"E6KzCM4YunW62vkbB","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",5.3763440860215,2.06113333333333,2.60844070544757
"715","1","6","Whac a Mole","High",2,"6miR2GrBfZn3LS8tW","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",5.71428571428571,2.0986,2.72290370451049
"716","1","6","Writing Story","Low",5,"tGgAaJujWeuaESyEr","832eGSmaoxHRACr5W,AbCe5uRCNnoEJsyuj,edNFdQHFGMqe6bwcg,o5EDBb5YRuAZGqdhP,sPXwKSM22tP2HE9ef,srwTN8ZsnZWNGGhfZ",100,2.21666666666667,45.1127819548872
