task,playerCount,score,duration,stageId,playerIds,High,Low,Medium,efficiency,wave
Guess the Correlation,3,95,2.0153,AdTkoEzcrhAW2kSKN,"6gDK5p7bsPRf68Z2L,E2sMtM8sH5BzyEa36,QoxjPBPH6YWCt3ZLR",0,1,0,47.13938371458344,1
Whac a Mole,3,0,2.0393333333333334,FSXxhLWd8mGhv5Hov,"6gDK5p7bsPRf68Z2L,E2sMtM8sH5BzyEa36,QoxjPBPH6YWCt3ZLR",0,0,1,0,1
Whac a Mole,3,0.5714285714285714,2.03305,YR2SfohHFJboZTAme,"6gDK5p7bsPRf68Z2L,E2sMtM8sH5BzyEa36,QoxjPBPH6YWCt3ZLR",1,0,0,0.2810696104023863,1
Whac a Mole,3,4,2.03305,YR2SfohHFJboZTAme,"6gDK5p7bsPRf68Z2L,E2sMtM8sH5BzyEa36,QoxjPBPH6YWCt3ZLR",1,0,0,1.967487272816704,1
Whac a Mole,3,4.571428571428571,2.03305,YR2SfohHFJboZTAme,"6gDK5p7bsPRf68Z2L,E2sMtM8sH5BzyEa36,QoxjPBPH6YWCt3ZLR",1,0,0,2.2485568832190905,1
Whac a Mole,3,54.2713567839196,2.0251166666666665,w2sBYdm4FhZ68mmPo,"6gDK5p7bsPRf68Z2L,E2sMtM8sH5BzyEa36,QoxjPBPH6YWCt3ZLR",0,1,0,26.799126034180553,1
Whac a Mole,3,56.28140703517588,2.0251166666666665,w2sBYdm4FhZ68mmPo,"6gDK5p7bsPRf68Z2L,E2sMtM8sH5BzyEa36,QoxjPBPH6YWCt3ZLR",0,1,0,27.791686257668722,1
Whac a Mole,3,13.5678391959799,2.0251166666666665,w2sBYdm4FhZ68mmPo,"6gDK5p7bsPRf68Z2L,E2sMtM8sH5BzyEa36,QoxjPBPH6YWCt3ZLR",0,1,0,6.699781508545138,1
Word Construction,3,44.642857142857146,3.0194,zgiLubiQTkWyabij4,"6gDK5p7bsPRf68Z2L,E2sMtM8sH5BzyEa36,QoxjPBPH6YWCt3ZLR",0,0,1,14.785340512306135,1
Word Construction,3,26.470588235294116,3.017716666666667,uJRK2Exo5NbFF2n4e,"6gDK5p7bsPRf68Z2L,E2sMtM8sH5BzyEa36,QoxjPBPH6YWCt3ZLR",1,0,0,8.7717274877675,1
Word Construction,3,29.62962962962963,3.01765,NiG4vA3dQXnpjQ7BH,"6gDK5p7bsPRf68Z2L,E2sMtM8sH5BzyEa36,QoxjPBPH6YWCt3ZLR",0,1,0,9.818776077288495,1
Wolf Goat Cabbage,3,43,0.9329166666666666,BQsmNwxT5Fs9DLAph,"6gDK5p7bsPRf68Z2L,E2sMtM8sH5BzyEa36,QoxjPBPH6YWCt3ZLR",0,0,1,46.09200535953551,1
Wolf Goat Cabbage,3,60,4.136083333333334,y5BnQMBzyuqYPi4Cx,"6gDK5p7bsPRf68Z2L,E2sMtM8sH5BzyEa36,QoxjPBPH6YWCt3ZLR",1,0,0,14.506477545181632,1
Wolf Goat Cabbage,3,0,4.2124,yZEpzgxumLFMEaY4T,"6gDK5p7bsPRf68Z2L,E2sMtM8sH5BzyEa36,QoxjPBPH6YWCt3ZLR",0,1,0,0,1
Guess the Correlation,1,66,0.3415666666666667,LsLGwtqhkaRp2REBk,ZSEEXsHZGXKSrs2hs,0,0,1,193.22728603493704,1
Guess the Correlation,1,87,0.14191666666666666,T998KnNB3sWNbJiBQ,ZSEEXsHZGXKSrs2hs,1,0,0,613.0358191426894,1
Guess the Correlation,1,87,0.10131666666666667,fKpJdhmdsSPhFPjkY,ZSEEXsHZGXKSrs2hs,0,1,0,858.6938641223885,1
Whac a Mole,1,90.86021505376344,2.0176666666666665,dHMdZw5sKzAZEkZ5v,ZSEEXsHZGXKSrs2hs,0,0,1,45.032322015742665,1
Whac a Mole,1,93.14285714285714,2.0168166666666667,ud3GfnxGB6XP4rXJF,ZSEEXsHZGXKSrs2hs,1,0,0,46.18310562496532,1
Whac a Mole,1,36.18090452261306,2.0231,uEXoNdk3NJJLirYGB,ZSEEXsHZGXKSrs2hs,0,1,0,17.883893293763563,1
Word Construction,1,37.5,3.0084833333333334,RmKmmPeNzCgivgrEt,ZSEEXsHZGXKSrs2hs,0,0,1,12.464752450016343,1
Word Construction,1,35.294117647058826,3.02155,6x3rtJ6L3f2EGFZKr,ZSEEXsHZGXKSrs2hs,1,0,0,11.680798810894682,1
Word Construction,1,33.333333333333336,3.0122166666666668,gH3tjwEhPwve77gQh,ZSEEXsHZGXKSrs2hs,0,1,0,11.066047705731659,1
Wolf Goat Cabbage,1,100,0.6608333333333334,NnKb53X8ncPnFqSzf,ZSEEXsHZGXKSrs2hs,0,0,1,151.32408575031525,1
Wolf Goat Cabbage,1,100,0.7786666666666666,SeCiuv8q2JyzoHiTZ,ZSEEXsHZGXKSrs2hs,1,0,0,128.4246575342466,1
Wolf Goat Cabbage,1,78,4.953866666666666,68BGNjmqKyqCM7RkL,ZSEEXsHZGXKSrs2hs,0,1,0,15.745276417074878,1
Recall Word Lists,1,0,0.014616666666666667,LYkFwD9BKhNfwwmGF,RFeL2xJsdH788jd9z,0,0,1,0,2
Recall Word Lists,1,0,0.015,So5ug9NDrsMeipx2X,RFeL2xJsdH788jd9z,1,0,0,0,2
Recall Word Lists,1,0,0.01505,QbXpyB8SxxFRcaiC2,RFeL2xJsdH788jd9z,0,1,0,0,2
Recall Word Lists,1,0,1.32515,owHoQ7B8mSpcBgMz6,NJv6Jh5xqmMzPJxst,0,0,1,0,2
Recall Word Lists,1,33,1.2814333333333334,2BDGfxJg6GzAW6MTF,NJv6Jh5xqmMzPJxst,1,0,0,25.752412662903517,2
Recall Word Lists,1,25,0.988,LiqfsiqfR4w8sc4pq,NJv6Jh5xqmMzPJxst,0,1,0,25.303643724696357,2
Logic Problem,1,79,0.9292166666666667,2rgvBjXzu7NeTjXh9,NJv6Jh5xqmMzPJxst,0,0,1,85.01784657327856,2
Logic Problem,1,75,0.50725,FxYZmtkKcq6bP5ozB,NJv6Jh5xqmMzPJxst,1,0,0,147.85608674223755,2
Logic Problem,1,79,0.87575,JJvor3JF5yuBnQdPx,NJv6Jh5xqmMzPJxst,0,1,0,90.20839280616615,2
Recall Word Lists,1,67,0.7018833333333333,3CMN9vH5NfxxJXhfC,Y2Gd3Aqj6E9jQngfd,0,0,1,95.45745969178164,2
Recall Word Lists,1,67,0.9490166666666666,nvoZzM5seZzpzqNa8,Y2Gd3Aqj6E9jQngfd,1,0,0,70.5993923534887,2
Recall Word Lists,1,100,0.6536666666666666,fgmRTawZPS5QXYKh5,Y2Gd3Aqj6E9jQngfd,0,1,0,152.9831718510964,2
Logic Problem,1,83,3.1361,kZGGYa7SjKppDaX7K,Y2Gd3Aqj6E9jQngfd,0,0,1,26.465992793597145,2
Logic Problem,1,70,4.68625,TziyfhMxhiWPsGMEY,Y2Gd3Aqj6E9jQngfd,1,0,0,14.937316617764736,2
Logic Problem,1,100,2.2976666666666667,c4aQMKyjcPeta6vpM,Y2Gd3Aqj6E9jQngfd,0,1,0,43.52241404323226,2
Recall Word Lists,6,100,2.34275,uCpFontQxFo8KoXMi,"6YbMJJrN22Kr9GaHM,6gXMCGvjL23XmaMZj,8knJPk7ZzyQkTssDh,FMtjc64Y6yGquwiWg,iEtZ7a3HjFPrgwPy4,rLCyvzPupdSuvhqij",0,0,1,42.68487888165617,2
Recall Word Lists,6,100,2.806233333333333,KYpzEaYLHSdo9rsXh,"6YbMJJrN22Kr9GaHM,6gXMCGvjL23XmaMZj,8knJPk7ZzyQkTssDh,FMtjc64Y6yGquwiWg,iEtZ7a3HjFPrgwPy4,rLCyvzPupdSuvhqij",1,0,0,35.6349555156972,2
Recall Word Lists,6,100,1.40215,HqcLc8AjHDvpfTrQq,"6YbMJJrN22Kr9GaHM,6gXMCGvjL23XmaMZj,8knJPk7ZzyQkTssDh,FMtjc64Y6yGquwiWg,iEtZ7a3HjFPrgwPy4,rLCyvzPupdSuvhqij",0,1,0,71.31904575116785,2
Logic Problem,6,83,5.018983333333333,7FsdqnkwbmxHZs7En,"6YbMJJrN22Kr9GaHM,6gXMCGvjL23XmaMZj,8knJPk7ZzyQkTssDh,FMtjc64Y6yGquwiWg,iEtZ7a3HjFPrgwPy4,rLCyvzPupdSuvhqij",0,0,1,16.537213711940336,2
Logic Problem,6,95,5.016816666666666,ph6CqckbZ58v42Z7y,"6YbMJJrN22Kr9GaHM,6gXMCGvjL23XmaMZj,8knJPk7ZzyQkTssDh,FMtjc64Y6yGquwiWg,iEtZ7a3HjFPrgwPy4,rLCyvzPupdSuvhqij",1,0,0,18.936310874425683,2
Logic Problem,6,100,3.5314666666666668,5imYwd9PweLGf3HYj,"6YbMJJrN22Kr9GaHM,6gXMCGvjL23XmaMZj,8knJPk7ZzyQkTssDh,FMtjc64Y6yGquwiWg,iEtZ7a3HjFPrgwPy4,rLCyvzPupdSuvhqij",0,1,0,28.31684663595862,2
Recall Word Lists,1,67,1.2701333333333333,sjgmACQR7DSeA2rGw,y9bZpKELmdfLXEK4L,0,0,1,52.75036741549444,2
Recall Word Lists,1,0,1.19935,3Rv4oEbYPN9cGRy3x,y9bZpKELmdfLXEK4L,1,0,0,0,2
Recall Word Lists,1,100,0.883,LyXB8Hzcy3joy8ATP,y9bZpKELmdfLXEK4L,0,1,0,113.25028312570781,2
Logic Problem,1,83,5.017366666666667,k5HDwfDqHsm5JjjKy,y9bZpKELmdfLXEK4L,0,0,1,16.542542236631434,2
Logic Problem,1,58,5.017333333333333,ogqijeH9DthFSyrpN,y9bZpKELmdfLXEK4L,1,0,0,11.55992559128355,2
Logic Problem,1,100,4.74445,n6b7PDpwMRztD2tRu,y9bZpKELmdfLXEK4L,0,1,0,21.077258691734556,2
Recall Word Lists,1,100,0.8208833333333333,Jeswd9zuWLux8uLEw,WJQcemvogkqqKabCF,0,1,0,121.81999066046738,2
Recall Word Lists,1,100,1.1622833333333333,QdypXcmKxG9REuJ8m,WJQcemvogkqqKabCF,0,0,1,86.03754104707687,2
Recall Word Lists,1,78,1.3154333333333332,9d4f7Pkwa9qBWMtMu,WJQcemvogkqqKabCF,1,0,0,59.296049464054946,2
Logic Problem,1,100,1.9000333333333332,cGbsuxiMbT9QdkMoM,WJQcemvogkqqKabCF,0,1,0,52.63065560253329,2
Logic Problem,1,33,5.018816666666667,n8pevKCz6Z7cdpLGw,WJQcemvogkqqKabCF,0,0,1,6.575255123219616,2
Logic Problem,1,66,3.3846333333333334,TdhjcJG74ofxsWtTc,WJQcemvogkqqKabCF,1,0,0,19.499896591457468,2
Recall Word Lists,3,50,4.52865,NmsyC5FstSyaRvRY9,"5ykoBgvAh6QMoeePQ,DHafrkMPqfEwA5eGK,pDBsP5BrQ9mtkr8gu",0,1,0,11.040817903790312,2
Recall Word Lists,3,0,4.067666666666667,7Mud6ospnrvuhzM9j,"5ykoBgvAh6QMoeePQ,DHafrkMPqfEwA5eGK,pDBsP5BrQ9mtkr8gu",0,0,1,0,2
Recall Word Lists,3,0,5.0137833333333335,kX5zd9w2DF9vapmvc,"5ykoBgvAh6QMoeePQ,DHafrkMPqfEwA5eGK,pDBsP5BrQ9mtkr8gu",1,0,0,0,2
Logic Problem,3,100,5.01885,vXfya3r7qxzarHnCq,"5ykoBgvAh6QMoeePQ,DHafrkMPqfEwA5eGK,pDBsP5BrQ9mtkr8gu",0,1,0,19.9248831903723,2
Logic Problem,3,52,5.018283333333334,ZFwTW4FrWz9MDbTy4,"5ykoBgvAh6QMoeePQ,DHafrkMPqfEwA5eGK,pDBsP5BrQ9mtkr8gu",0,0,1,10.362109220616611,2
Logic Problem,3,45,5.01945,8RQc4jJSw3ZGx5Ad9,"5ykoBgvAh6QMoeePQ,DHafrkMPqfEwA5eGK,pDBsP5BrQ9mtkr8gu",1,0,0,8.965125661178018,2
Recall Word Lists,6,100,4.8929833333333335,iyWvH3AZYbAQ3GYQC,"EmSp8dvghr5eraKTn,HygFiffBdSHCXCh2M,JwqHA4Toyj49XWPzz,bkodKidH5AoEHA57B,rt65SpkzhXcKYBXjH,wJPcJvSN9SpjmtDQQ",0,1,0,20.437429107667782,2
Recall Word Lists,6,100,2.4347333333333334,tmzGSbuEEKcLmo8wT,"EmSp8dvghr5eraKTn,HygFiffBdSHCXCh2M,JwqHA4Toyj49XWPzz,bkodKidH5AoEHA57B,rt65SpkzhXcKYBXjH,wJPcJvSN9SpjmtDQQ",0,0,1,41.07225979573396,2
Recall Word Lists,6,100,1.7779,wG5DrR6k6npXErH4S,"EmSp8dvghr5eraKTn,HygFiffBdSHCXCh2M,JwqHA4Toyj49XWPzz,bkodKidH5AoEHA57B,rt65SpkzhXcKYBXjH,wJPcJvSN9SpjmtDQQ",1,0,0,56.246133078350866,2
Logic Problem,6,83,5.01875,Nc2rpmWHET9o86sQP,"EmSp8dvghr5eraKTn,HygFiffBdSHCXCh2M,JwqHA4Toyj49XWPzz,bkodKidH5AoEHA57B,rt65SpkzhXcKYBXjH,wJPcJvSN9SpjmtDQQ",0,1,0,16.537982565379828,2
Logic Problem,6,75,5.017683333333333,SyT9LQ7xZGhKsGG3e,"EmSp8dvghr5eraKTn,HygFiffBdSHCXCh2M,JwqHA4Toyj49XWPzz,bkodKidH5AoEHA57B,rt65SpkzhXcKYBXjH,wJPcJvSN9SpjmtDQQ",0,0,1,14.947136958955163,2
Logic Problem,6,79,5.017683333333333,iiSJvqgyC4J8Q8Ngt,"EmSp8dvghr5eraKTn,HygFiffBdSHCXCh2M,JwqHA4Toyj49XWPzz,bkodKidH5AoEHA57B,rt65SpkzhXcKYBXjH,wJPcJvSN9SpjmtDQQ",1,0,0,15.744317596766104,2
Recall Word Lists,6,100,3.3907666666666665,PSFRDWvhHsaPBPs7Y,"FbReRJA4XNvhRfGEP,GE2DpQARZuczY5uTp,H3d5MvfbF8DWZKghh,aSBFj9ErdnS9pH44j,abGnuQSrBMsDzu6h7,fqfDDSJ8LtrpMQbFY",0,1,0,29.491855332618975,2
Recall Word Lists,6,0,5.01455,pFs5LJBjgRxMKp5cJ,"FbReRJA4XNvhRfGEP,GE2DpQARZuczY5uTp,H3d5MvfbF8DWZKghh,aSBFj9ErdnS9pH44j,abGnuQSrBMsDzu6h7,fqfDDSJ8LtrpMQbFY",0,0,1,0,2
Recall Word Lists,6,0,5.012433333333333,sNh6bjwqKd79KnpkD,"FbReRJA4XNvhRfGEP,GE2DpQARZuczY5uTp,H3d5MvfbF8DWZKghh,aSBFj9ErdnS9pH44j,abGnuQSrBMsDzu6h7,fqfDDSJ8LtrpMQbFY",1,0,0,0,2
Logic Problem,6,91,5.020133333333333,RPWdwS4icCasc2ozN,"FbReRJA4XNvhRfGEP,GE2DpQARZuczY5uTp,H3d5MvfbF8DWZKghh,aSBFj9ErdnS9pH44j,abGnuQSrBMsDzu6h7,fqfDDSJ8LtrpMQbFY",0,1,0,18.12700857878941,2
Logic Problem,6,79,5.015733333333333,raC4Z8XoLioe7eNTo,"FbReRJA4XNvhRfGEP,GE2DpQARZuczY5uTp,H3d5MvfbF8DWZKghh,aSBFj9ErdnS9pH44j,abGnuQSrBMsDzu6h7,fqfDDSJ8LtrpMQbFY",0,0,1,15.750438619809666,2
Logic Problem,6,87,5.020116666666667,SZZYF4YvNE6MQ4fga,"FbReRJA4XNvhRfGEP,GE2DpQARZuczY5uTp,H3d5MvfbF8DWZKghh,aSBFj9ErdnS9pH44j,abGnuQSrBMsDzu6h7,fqfDDSJ8LtrpMQbFY",1,0,0,17.33027452881241,2
Recall Word Lists,3,100,5.015716666666667,sutjEfGEW6AbH2WEQ,"5EByokgw2aMS8YnwJ,EozTAycwPk8ucWdxR,eq43CGyxsQdDsKLwa",0,1,0,19.93733032501171,2
Recall Word Lists,3,83,4.881166666666667,GgEWCBQ8Rahustoxu,"5EByokgw2aMS8YnwJ,EozTAycwPk8ucWdxR,eq43CGyxsQdDsKLwa",0,0,1,17.004131525933005,2
Recall Word Lists,3,56,2.627666666666667,hCsoFkT4tJYoRZxYC,"5EByokgw2aMS8YnwJ,EozTAycwPk8ucWdxR,eq43CGyxsQdDsKLwa",1,0,0,21.311683369275656,2
Logic Problem,3,83,2.5437833333333333,FmKkECwEuwqYyGfgj,"5EByokgw2aMS8YnwJ,EozTAycwPk8ucWdxR,eq43CGyxsQdDsKLwa",0,1,0,32.62856506384847,2
Logic Problem,3,79,4.5088,e6a9E7hPtuDwxcdAS,"5EByokgw2aMS8YnwJ,EozTAycwPk8ucWdxR,eq43CGyxsQdDsKLwa",0,0,1,17.521291696238467,2
Logic Problem,3,87,5.019666666666667,YXSnSGht6LB2GkuZF,"5EByokgw2aMS8YnwJ,EozTAycwPk8ucWdxR,eq43CGyxsQdDsKLwa",1,0,0,17.331828142638955,2
Recall Word Lists,1,100,0.7260166666666666,Nr8piuc2zfF8wohLh,AyHDqJFEKex3xtD7n,0,1,0,137.73788480521569,2
Recall Word Lists,1,67,0.9389,Tgy7szCeiXHTtr9Xu,AyHDqJFEKex3xtD7n,0,0,1,71.36010224731069,2
Recall Word Lists,1,56,1.3578,pgcGftDrzYX9Wiyff,AyHDqJFEKex3xtD7n,1,0,0,41.243187509206074,2
Logic Problem,1,100,4.13215,fg347PHWvDbqyufje,AyHDqJFEKex3xtD7n,0,1,0,24.20047674939196,2
Logic Problem,1,60,5.020383333333333,w9cBQjj8JHv2ttCPQ,AyHDqJFEKex3xtD7n,0,0,1,11.951278620822448,2
Logic Problem,1,41,5.0176,5nAJtaZDcPdy2gc7g,AyHDqJFEKex3xtD7n,1,0,0,8.17123724489796,2
Recall Word Lists,1,0,0.9906166666666667,2zCs8RgSzggL9aiwC,WGsAibWDDwm4ebBqd,0,0,1,0,2
Recall Word Lists,1,0,1.0014666666666667,FnjQ7D4g3tj6GYDea,WGsAibWDDwm4ebBqd,1,0,0,0,2
Recall Word Lists,1,0,0.8532833333333333,MwAaMwCshijvKHZ8w,WGsAibWDDwm4ebBqd,0,1,0,0,2
Logic Problem,1,72,3.056216666666667,4GpcmresdBaxvDGxW,WGsAibWDDwm4ebBqd,0,0,1,23.558539152437927,2
Logic Problem,1,83,3.69585,ogGCxmPkBHZ6aavDY,WGsAibWDDwm4ebBqd,1,0,0,22.45762138614933,2
Logic Problem,1,79,4.053383333333334,gt9wK5LZ5i79fBZsg,WGsAibWDDwm4ebBqd,0,1,0,19.48989116088206,2
Recall Word Lists,3,0,5.0148166666666665,eoQQz5tXjWTCfk8D9,"6i4SZXBsiMQauwSBd,q6MfvJYH2vpi4qLer,rusBtPEEYBzkH3JFv",0,0,1,0,2
Recall Word Lists,3,44,5.014483333333334,xHkaDJwzXHZKA6xGL,"6i4SZXBsiMQauwSBd,q6MfvJYH2vpi4qLer,rusBtPEEYBzkH3JFv",1,0,0,8.774582958031568,2
Recall Word Lists,3,100,2.247333333333333,dWG5gRYijqsTuBo8r,"6i4SZXBsiMQauwSBd,q6MfvJYH2vpi4qLer,rusBtPEEYBzkH3JFv",0,1,0,44.49718184514981,2
Logic Problem,3,85,4.35105,CDkpE2t87e2PiFdYW,"6i4SZXBsiMQauwSBd,q6MfvJYH2vpi4qLer,rusBtPEEYBzkH3JFv",0,0,1,19.53551441606049,2
Logic Problem,3,83,1.9226166666666666,mZKPnQt6kazu3Y5Gz,"6i4SZXBsiMQauwSBd,q6MfvJYH2vpi4qLer,rusBtPEEYBzkH3JFv",1,0,0,43.17033209948248,2
Logic Problem,3,93,3.01285,iWv4ouAJXj7JbouJa,"6i4SZXBsiMQauwSBd,q6MfvJYH2vpi4qLer,rusBtPEEYBzkH3JFv",0,1,0,30.867782996166422,2
Recall Word Lists,6,67,3.4808166666666667,6nkRZeBn7s7XYbBM8,"F5wMfPhMPG3JYCLs3,KBvK4FBxCSSSqNzCz,YJAqefeyN4S23FYjf,bzorbmGTruo2N4wGA,khwwEiK64GqoGsfuB,vyY7wLNJwAgHNgjir",0,0,1,19.24835646807023,2
Recall Word Lists,6,78,5.02655,NmapCtoLGKG5daCt5,"F5wMfPhMPG3JYCLs3,KBvK4FBxCSSSqNzCz,YJAqefeyN4S23FYjf,bzorbmGTruo2N4wGA,khwwEiK64GqoGsfuB,vyY7wLNJwAgHNgjir",1,0,0,15.517601535844664,2
Recall Word Lists,6,100,4.806066666666666,N674zbczvEovfTP8W,"F5wMfPhMPG3JYCLs3,KBvK4FBxCSSSqNzCz,YJAqefeyN4S23FYjf,bzorbmGTruo2N4wGA,khwwEiK64GqoGsfuB,vyY7wLNJwAgHNgjir",0,1,0,20.80703555228808,2
Logic Problem,6,79,5.017666666666667,KMGCHXvoocAxgJan9,"F5wMfPhMPG3JYCLs3,KBvK4FBxCSSSqNzCz,YJAqefeyN4S23FYjf,bzorbmGTruo2N4wGA,khwwEiK64GqoGsfuB,vyY7wLNJwAgHNgjir",0,0,1,15.744369893044574,2
Logic Problem,6,100,5.0163166666666665,fkC9mjMCSSoXWtSAw,"F5wMfPhMPG3JYCLs3,KBvK4FBxCSSSqNzCz,YJAqefeyN4S23FYjf,bzorbmGTruo2N4wGA,khwwEiK64GqoGsfuB,vyY7wLNJwAgHNgjir",1,0,0,19.934945627435802,2
Logic Problem,6,100,5.017016666666667,kDBwHmn3dkou4CniB,"F5wMfPhMPG3JYCLs3,KBvK4FBxCSSSqNzCz,YJAqefeyN4S23FYjf,bzorbmGTruo2N4wGA,khwwEiK64GqoGsfuB,vyY7wLNJwAgHNgjir",0,1,0,19.93216420116869,2
Recall Word Lists,1,0,0.9766333333333334,bYyRvo2e7iP9s8RZg,EAchGjWL5ScFdTeeF,0,0,1,0,2
Recall Word Lists,1,0,1.3842333333333334,5sSABmPu49Dsn26f3,EAchGjWL5ScFdTeeF,1,0,0,0,2
Recall Word Lists,1,0,0.7383833333333333,8bAASniYFhyWe9GdG,EAchGjWL5ScFdTeeF,0,1,0,0,2
Logic Problem,1,52,1.72075,SGCdkoZhMimu2jDGd,EAchGjWL5ScFdTeeF,0,0,1,30.219381083829724,2
Logic Problem,1,56,1.5870666666666666,h4z93LmN2wDjSzGTc,EAchGjWL5ScFdTeeF,1,0,0,35.28522221288751,2
Logic Problem,1,52,1.2862833333333332,bXHc3sSpgciRAocCZ,EAchGjWL5ScFdTeeF,0,1,0,40.42655195200643,2
Recall Word Lists,3,0,1.5685666666666667,t253ss8aGpEbp3Bbw,"6RrtkqXWK9Yhi5QDz,7rLb8j7t6NT8P2AY9,zTA2vg9mcjNBFWhZD",0,0,1,0,2
Recall Word Lists,3,78,2.1407666666666665,RpbFsYdJGHBSS2gi9,"6RrtkqXWK9Yhi5QDz,7rLb8j7t6NT8P2AY9,zTA2vg9mcjNBFWhZD",1,0,0,36.43554489824518,2
Recall Word Lists,3,75,2.7683,BxzGwhv4ryZ5NBfXN,"6RrtkqXWK9Yhi5QDz,7rLb8j7t6NT8P2AY9,zTA2vg9mcjNBFWhZD",0,1,0,27.09243940324387,2
Logic Problem,3,75,5.019166666666667,6u9y2v8rSPiLcp3Nv,"6RrtkqXWK9Yhi5QDz,7rLb8j7t6NT8P2AY9,zTA2vg9mcjNBFWhZD",0,0,1,14.942719574962641,2
Logic Problem,3,70,5.016033333333334,QC5qSGPomD8Lvmaed,"6RrtkqXWK9Yhi5QDz,7rLb8j7t6NT8P2AY9,zTA2vg9mcjNBFWhZD",1,0,0,13.95525016447259,2
Logic Problem,3,100,5.017266666666667,jT68yKbKm5pbnpdLM,"6RrtkqXWK9Yhi5QDz,7rLb8j7t6NT8P2AY9,zTA2vg9mcjNBFWhZD",0,1,0,19.931171022734823,2
Recall Word Lists,1,83,1.6310166666666666,LTNGncfB7zbmZ9bCH,md3cRHQfF5jZD4ATk,0,0,1,50.88850512461553,2
Recall Word Lists,1,44,1.0033666666666667,Jvf5xyvyJuWfB5QBx,md3cRHQfF5jZD4ATk,1,0,0,43.85236370884688,2
Recall Word Lists,1,100,0.56895,wPBMHWDJSwhirzSur,md3cRHQfF5jZD4ATk,0,1,0,175.76236927673787,2
Logic Problem,1,75,4.49255,dPdruEENikiKwgCkt,md3cRHQfF5jZD4ATk,0,0,1,16.694305016082183,2
Logic Problem,1,75,4.4196333333333335,eXmJH4Ax6TWd6kb8o,md3cRHQfF5jZD4ATk,1,0,0,16.96973353747294,2
Logic Problem,1,100,2.2639,r8PiGK5mYgqnjww9Y,md3cRHQfF5jZD4ATk,0,1,0,44.17156234816025,2
Recall Word Lists,1,0,0.5680333333333333,kTx638RidGLmX83zY,u2jMRe2dFspAg74yQ,0,1,0,0,2
Recall Word Lists,1,0,0.6822,EoLsaBovzCZvyYbsm,u2jMRe2dFspAg74yQ,0,0,1,0,2
Recall Word Lists,1,0,0.6378166666666667,oZhWZpB6R925QhSiR,u2jMRe2dFspAg74yQ,1,0,0,0,2
Logic Problem,1,33,5.019066666666666,og4Mqq9gDEskuds6K,u2jMRe2dFspAg74yQ,0,1,0,6.574927609382887,2
Logic Problem,1,33,5.0222,ZCKKpLaHZtQQua3Qs,u2jMRe2dFspAg74yQ,0,0,1,6.57082553462626,2
Logic Problem,1,33,5.0173,smERB8AmRZ9Tvx3rX,u2jMRe2dFspAg74yQ,1,0,0,6.577242740119188,2
Recall Word Lists,6,100,3.4424,n4vpP9DG6zhpYgcp5,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",0,1,0,29.049500348594,2
Recall Word Lists,6,0,1.6575833333333334,eN8r4jsQoSuWPYCXx,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",0,0,1,0,2
Recall Word Lists,6,100,2.6594166666666665,fjBgrGAaboQPmJYhW,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",1,0,0,37.6022310657099,2
Logic Problem,6,100,5.018833333333333,vB2ZFL3wKNW5CRp7g,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",0,1,0,19.924949357420385,2
Logic Problem,6,79,4.9248666666666665,MBGdShnTPW9258qNK,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",0,0,1,16.041043412342805,2
Logic Problem,6,75,4.036983333333334,cBNdEqsgRkjJmaecf,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",1,0,0,18.578228792951833,2
Recall Word Lists,3,100,1.3007166666666667,wN6By6BrAKkbujqdZ,"3Y2F4fie9SX4AQJbS,LwLrY3zoW3sF8ofQR,YiGJNMP52iDCBZ5Rn",0,1,0,76.88069397639762,2
Recall Word Lists,3,67,1.3986833333333333,XCGGEbACo2TrmBM9d,"3Y2F4fie9SX4AQJbS,LwLrY3zoW3sF8ofQR,YiGJNMP52iDCBZ5Rn",0,0,1,47.90219372981733,2
Recall Word Lists,3,56,3.218916666666667,JPtEjpSu3CkjRddun,"3Y2F4fie9SX4AQJbS,LwLrY3zoW3sF8ofQR,YiGJNMP52iDCBZ5Rn",1,0,0,17.397157428741554,2
